SPK15b	num1areaSel	num1perimSel	num1radSel	num1sel	num2areaSel	num2perimSel	num2radSel	num2sel	num3areaSel	num3perimSel	num3radSel	num3sel	num4areaSel	num4perimSel	num4radSel	num4sel	num5areaSel	num5perimSel	num5radSel	num5sel	numAllSel
82.214325																					
82.281275																					
82.322725																					
82.481625																					
82.664775																					
82.710875																					
82.722175																					
82.744225																					
82.787300																					
83.118800																					
83.327375																					
83.657325																					
83.680750																					
83.684125																					
83.755575																					
84.175700																					
84.413375																					
85.591550																					
85.806850																					
85.840125																					
85.849075																					
85.884250																					
85.981275																					
86.039525																					
86.380375																					
86.782225																					
86.891800																					
86.904425																					
86.983900																					
87.133250																					
87.211375																					
87.277750																					
87.285800																					
87.302175																					
87.386725																					
87.465300																					
87.480775																					
87.495100																					
87.614950																					
87.728600																					
88.293275																					
88.522225																					
88.612025																					
88.759150																					
88.912025																					
89.076725																					
89.081525																					
89.110050																					
89.302075																					
90.068675																					
90.658400																					
90.984250																					
91.158900																					
91.581150																					
91.639325																					
92.121925																					
92.215375																					
92.238475																					
92.326100																					
92.622500																					
92.814675																					
92.845950																					
92.874675																					
92.897375																					
92.923700																					
93.008575																					
93.088700																					
93.109875																					
93.155600																					
93.227125																					
93.364025																					
93.373775																					
93.383150																					
93.423800																					
93.474625																					
93.498425																					
93.762700																					
93.809125																					
93.818700																					
94.009250																					
94.011575																					
94.018425																					
94.032575																					
94.359475																					
94.375475																					
94.673175																					
95.151700																					
95.281350																					
95.415275																					
95.832100																					
95.917250																					
96.070950																					
96.379050																					
96.551900																					
96.583725																					
96.958825																					
96.969350																					
96.996550																					
97.237675																					
97.387400																					
97.557575																					
97.590800																					
97.698800																					
97.825675																					
97.833250																					
97.938825																					
98.196750																					
98.531150																					
98.577600																					
98.713650																					
98.872300																					
98.891250																					
98.923150																					
99.387300																					
99.576900																					
99.623650																					
99.634975																					
99.651075																					
99.963550																					
100.247150																					
100.257150																					
100.268975																					
100.336175																					
100.393750																					
100.432425																					
100.465850																					
100.759900																					
100.930675																					
101.043925																					
101.408675																					
101.472150																					
101.613900																					
101.663475																					
102.052250																					
102.133775																					
102.217950																					
102.295600																					
102.302100																					
102.529300																					
102.553200																					
102.568875																					
102.635200																					
102.649425																					
102.730400																					
102.740100																					
102.766475																					
102.949375																					
103.043525																					
103.265925																					
103.339075																					
103.511450																					
103.698900																					
103.878325																					
104.282775																					
104.290125																					
104.457025																					
104.473425																					
104.482975																					
104.537100																					
104.568550																					
104.657000																					
104.938575																					
105.356600																					
105.377125																					
105.481050																					
105.547500																					
105.824050																					
105.837725																					
106.379125																					
106.396050																					
106.398375																					
106.411800																					
106.446450																					
106.462575																					
106.483300																					
106.485150																					
106.495300																					
106.502950																					
106.516150																					
106.862400																					
106.924125																					
106.973150																					
106.983250																					
106.987650																					
107.522200																					
107.527850																					
107.530550																					
107.748850																					
107.805825																					
107.832500																					
108.027625																					
108.068025																					
108.083800																					
108.296700																					
108.499200																					
108.526725																					
108.565425																					
108.807325																					
108.823325																					
108.872175																					
109.013525																					
109.095125																					
109.428375																					
109.500675																					
109.519200																					
109.758250																					
109.838275																					
109.843375																					
109.857950																					
109.863975																					
109.893200																					
110.261500																					
110.274325																					
110.434750																					
110.517275																					
110.553075																					
110.580725																					
